intensidad_media,mediana,desviacion_std,varianza,asimetria,curtosis,p10,p90,rango,homogeneidad,energia,contraste,correlacion,entropia,lbp_entropia,lbp_energia,area,circularidad,compacidad,solidez,excentricidad,extension,Clase
0.2328957,0.2047244,0.1450619,0.02104295,1.149159,4.534208,0.07086615,0.4370079,0.3661417,0.9689633,0.3005791,0.1273947,0.9798149,7.007063,2.804343,0.1672587,52334,0.6330144,1.579743,0.8143468,0.8299708,0.6320531,3
0.1993211,0.1587302,0.1049926,0.01102344,1.602893,5.68763,0.1071429,0.3531746,0.2460317,0.9877515,0.3925535,0.070242,0.9877192,6.272793,2.795716,0.1658017,136299,0.8523918,1.173169,0.9780142,0.7880432,0.7397503,2
0.3247398,0.2698413,0.1693578,0.02868207,1.221789,3.936378,0.1666667,0.5912699,0.4246032,0.9573475,0.2312214,0.1506657,0.9686863,7.102048,2.797691,0.1665308,71628,0.8289479,1.206348,0.9840633,0.8311949,0.7414907,2
0.2638401,0.2576419,0.112698,0.01270083,0.89331,4.653561,0.1266375,0.4017467,0.2751092,0.975067,0.2958204,0.1030317,0.9819841,6.628548,2.806661,0.1678654,76508,0.8581072,1.165356,0.9597933,0.729781,0.6527541,2
0.3672025,0.3661417,0.08536175,0.007286628,0.6427494,6.154349,0.2677165,0.4685039,0.2007874,0.9636661,0.5223554,0.1911309,0.9332044,6.40715,2.725666,0.1829495,18283,0.7623572,1.311721,0.9801115,0.9053175,0.8218556,1
0.3133596,0.2941177,0.1608247,0.0258646,0.4859755,2.610382,0.1176471,0.5333334,0.4156863,0.9553776,0.2419295,0.2119007,0.958638,7.282359,2.596329,0.2041006,23122,0.8959135,1.116179,0.9845852,0.7960597,0.6971598,2
0.4121966,0.3849206,0.1517973,0.02304241,0.9686999,3.876009,0.2460317,0.6388889,0.3928571,0.9669842,0.3164208,0.1043865,0.973353,7.122467,2.865311,0.1609631,92754,0.8643633,1.156921,0.971185,0.5494209,0.7084622,2
0.1090801,0.04897959,0.1456819,0.02122323,2.576234,11.01557,0.0122449,0.2897959,0.277551,0.9696739,0.4336621,0.2471533,0.9625136,5.939226,2.716926,0.1772164,16791,0.8233194,1.214595,0.9480014,0.7458768,0.6928409,2
0.1687054,0.1071429,0.1501765,0.02255297,1.779076,5.842545,0.04761905,0.3968254,0.3492064,0.9773906,0.3872382,0.1180483,0.9809783,6.596094,2.798161,0.1711988,47734,0.879874,1.136526,0.9511039,0.6503527,0.707747,1
0.3733245,0.3705179,0.09397747,0.008831765,0.5652963,5.009109,0.2629482,0.4860558,0.2231076,0.9591488,0.4174214,0.2717283,0.9286559,6.521347,2.792335,0.1719615,7149,0.9362168,1.068129,0.9766393,0.5113413,0.7225592,2
0.2739266,0.2627451,0.1212556,0.01470292,1.744229,8.405234,0.145098,0.4039216,0.2588235,0.9517,0.279835,0.2571861,0.943853,6.706753,2.787638,0.1736963,13407,0.9888573,1.011268,0.9877698,0.3894908,0.7701631,1
0.3785153,0.3658537,0.09166062,0.008401669,1.351176,7.478636,0.2764228,0.4918699,0.2154472,0.9582862,0.4217077,0.2482913,0.9370166,6.349872,2.761284,0.1748979,5568,0.8969415,1.1149,0.9801092,0.6595559,0.680851,1
0.1294959,0.1176471,0.07157253,0.005122628,2.122607,11.76998,0.05490196,0.2039216,0.1490196,0.9879141,0.5819985,0.1070758,0.9797474,5.921493,2.782299,0.1682214,86968,0.8285485,1.20693,0.9739839,0.7596211,0.7886466,2
0.1478084,0.1176471,0.1586677,0.02517543,1.928633,7.035594,0.01260504,0.3487395,0.3361345,0.9875243,0.4265597,0.06102047,0.9905569,5.863583,2.384658,0.2649446,214492,0.9124216,1.095985,0.9916092,0.4333491,0.6963664,2
0.2921375,0.2896825,0.1448638,0.02098552,0.7014421,4.506849,0.1031746,0.4603175,0.3571429,0.9397174,0.2686056,0.3148776,0.9290372,7.075358,2.620779,0.2002287,7712,0.8556746,1.168669,0.9824204,0.8367774,0.7731329,1
0.3917573,0.4023905,0.116341,0.01353524,0.02893654,3.086809,0.2270916,0.5258964,0.2988048,0.9538214,0.3427363,0.2194883,0.9384751,6.834595,2.698287,0.189795,12619,0.8236396,1.214123,0.9733878,0.8632768,0.7722766,1
0.4100764,0.3873518,0.1725855,0.02978576,0.5212269,2.856029,0.201581,0.6482214,0.4466403,0.9537221,0.24063,0.1347365,0.9625133,7.415923,2.587727,0.2088001,47815,0.9540876,1.048122,0.991416,0.683638,0.783981,2
0.1580212,0.1490196,0.08613087,0.007418528,2.781611,18.80972,0.07058824,0.2313726,0.1607843,0.9819199,0.5605063,0.0993961,0.980644,6.127732,2.831241,0.1626979,82260,0.8008932,1.248606,0.9513566,0.7942315,0.797093,2
0.3490218,0.3601695,0.1213233,0.01471934,-0.05540509,3.265577,0.1694915,0.4872881,0.3177966,0.9595613,0.3718493,0.20871,0.9343578,6.799976,2.600488,0.2043601,13469,0.8298339,1.20506,0.987753,0.8682775,0.8314198,1
0.3173245,0.2862745,0.3035552,0.09214574,0.3604213,1.645115,0.003921569,0.7490196,0.7450981,0.9575766,0.2219247,0.1967413,0.9600981,6.467457,2.710615,0.182109,23882,0.9591679,1.04257,0.9863704,0.5218098,0.7772065,2
0.1926185,0.1653226,0.1122609,0.01260252,4.482349,23.86389,0.141129,0.2419355,0.1008065,0.9555823,0.5445713,0.4555757,0.9015081,4.982876,2.928755,0.1475074,6075,0.9764796,1.024087,0.9862013,0.5573689,0.8358558,1
0.2491366,0.1843137,0.2130743,0.04540064,1.205955,3.995846,0.03137255,0.5647059,0.5333334,0.9694714,0.2828817,0.1072391,0.9806834,7.326825,2.714122,0.1813068,69408,0.8043779,1.243197,0.9510681,0.4736582,0.7321519,2
0.358485,0.3411765,0.163806,0.0268324,0.9555442,4.630415,0.1686275,0.5686275,0.4,0.9612116,0.2813666,0.1464955,0.965169,7.297276,2.571065,0.2119678,43813,0.8856055,1.129171,0.9832581,0.798451,0.7478153,1
0.08237547,0.03149606,0.1092042,0.01192556,2.19723,8.3866,0.01181102,0.2283465,0.2165354,0.987378,0.4725513,0.08531746,0.9875099,4.979533,2.473115,0.2379158,96750,0.6077852,1.645318,0.8729349,0.7064552,0.6748086,2
0.5032535,0.476378,0.1459771,0.0213093,0.5419103,2.792266,0.3385827,0.7125984,0.3740157,0.9404487,0.265215,0.2422466,0.9084286,7.129454,2.741903,0.1791063,9498,0.9753326,1.025291,0.9804893,0.4943628,0.8000337,1
0.2368083,0.2371542,0.1119603,0.01253511,0.2254248,2.839478,0.08300395,0.3794466,0.2964427,0.9614387,0.305199,0.168052,0.9614441,6.804204,2.73758,0.1806064,43389,0.9424308,1.061086,0.9897352,0.6597105,0.8021186,1
0.0986966,0.07905138,0.07515885,0.005648853,4.046054,23.31908,0.05928854,0.1541502,0.09486166,0.9897397,0.5285391,0.08689233,0.9869041,4.978166,2.78126,0.1653294,64350,0.8751456,1.142667,0.9586735,0.7482979,0.7010797,2
0.1704104,0.09019608,0.1856682,0.03447268,1.848524,6.673,0.01960784,0.4235294,0.4039216,0.9799383,0.4016767,0.06814462,0.9867423,6.743052,2.71396,0.1767559,130206,0.8356519,1.196671,0.9662783,0.8058953,0.7922386,2
0.282329,0.282353,0.1227414,0.01506545,0.8044128,4.941472,0.1254902,0.4196078,0.2941177,0.9712217,0.3007708,0.1257477,0.9736502,6.884037,2.858385,0.1611189,64701,0.9127806,1.095553,0.9894935,0.7156214,0.7293705,2
0.08104426,0.05490196,0.0888861,0.007900738,4.050736,26.7051,0.02352941,0.1647059,0.1411765,0.9889782,0.5620747,0.08130002,0.9863304,5.458896,2.789833,0.1652734,83416,0.8355014,1.196886,0.9454274,0.7979497,0.7509745,2
0.5567696,0.5708662,0.1575785,0.02483099,-0.3904049,3.080171,0.3582677,0.7440945,0.3858268,0.9640116,0.2736496,0.1353998,0.9468997,7.316525,2.793919,0.1752138,49201,0.9555982,1.046465,0.9881108,0.5939472,0.773917,2
0.1586972,0.1422925,0.1019331,0.01039037,2.399795,15.43425,0.05928854,0.2885376,0.229249,0.9670741,0.3860315,0.3119413,0.9560964,6.229592,2.890614,0.1549073,7593,0.7439717,1.344137,0.9515038,0.8660115,0.6191292,1
0.1642698,0.1410788,0.08481324,0.007193286,1.761186,7.185646,0.09128631,0.2738589,0.1825726,0.980822,0.4202701,0.1489534,0.9790663,6.010696,2.778229,0.1732357,23271,0.8200999,1.219364,0.9614924,0.7323168,0.6295244,2
0.2771741,0.2834646,0.0880339,0.007749967,0.3556378,7.004659,0.1692913,0.3661417,0.1968504,0.9745032,0.3556289,0.1042631,0.9760856,6.380292,2.84271,0.1629392,122376,0.8997979,1.111361,0.9798781,0.73386,0.7483855,2
0.6379756,0.6422764,0.07617596,0.005802777,-0.4404227,4.020802,0.5447155,0.7317073,0.1869919,0.9633754,0.5183916,0.1494772,0.8969406,6.224166,2.907376,0.1568118,11621,0.9732989,1.027434,0.9863351,0.4885345,0.79373,2
0.3011544,0.2173913,0.2703969,0.07311448,0.8465557,2.597102,0.01185771,0.7470356,0.7351779,0.9627218,0.2467086,0.1108202,0.9787385,7.469112,2.732851,0.1789784,74016,0.8615543,1.160693,0.9751393,0.7833664,0.7714822,2
0.1959934,0.1921569,0.1063297,0.01130601,2.521234,13.86553,0.09019608,0.2666667,0.1764706,0.9760286,0.4150404,0.08445279,0.9872732,6.298359,2.837784,0.1636941,97212,0.7910682,1.264114,0.9424608,0.6738037,0.6803371,2
0.1700311,0.1417323,0.1115735,0.01244864,1.296189,5.098544,0.0511811,0.3188976,0.2677165,0.976343,0.3821019,0.1464891,0.9778133,6.60649,2.794937,0.1713372,29804,0.7082202,1.41199,0.9102404,0.9036821,0.6676523,2
0.1664169,0.1463415,0.1005296,0.01010619,1.178039,5.132714,0.05691057,0.300813,0.2439024,0.9699268,0.4264927,0.1613227,0.9692391,6.4804,2.65779,0.1902674,44250,0.9537899,1.048449,0.9876791,0.6216461,0.7802857,2
0.4428364,0.4029126,0.1918688,0.03681362,0.3508563,2.049288,0.223301,0.7184466,0.4951456,0.9372442,0.2193548,0.2847286,0.9106686,7.159759,2.608172,0.2014479,12537,0.9696634,1.031286,0.9832941,0.4900639,0.8158391,2
0.1449551,0.1195219,0.1098741,0.01207231,3.171218,16.20151,0.06374502,0.2350598,0.1713147,0.988874,0.4849227,0.07074204,0.9891745,6.129737,2.844234,0.1599213,122918,0.9022061,1.108394,0.9678888,0.6096248,0.7028505,2
0.3150062,0.282353,0.1285675,0.01652961,1.397896,5.618056,0.1843137,0.4901961,0.3058824,0.9561063,0.2700498,0.1509752,0.9669482,6.837626,2.744402,0.1822862,150597,0.7301837,1.369518,0.9481408,0.8204501,0.7418572,2
0.2100775,0.2,0.1163997,0.0135489,1.730267,8.352384,0.088,0.324,0.236,0.9565918,0.313184,0.2262548,0.9603068,6.617392,2.90481,0.1547841,22256,0.9587181,1.043059,0.9889358,0.5820189,0.7282484,2
0.3501743,0.2979592,0.1651607,0.02727804,0.9835766,3.162261,0.1795918,0.6244898,0.4448979,0.9669321,0.2495161,0.1874836,0.960548,7.082252,2.805639,0.1678607,26310,0.901477,1.109291,0.9747694,0.5246364,0.6991391,2
0.116247,0.04313726,0.1494404,0.02233245,2.063226,7.262695,0.01568628,0.3294118,0.3137255,0.9852998,0.4330803,0.06942031,0.9889791,6.000566,2.678901,0.1799182,111913,0.9146318,1.093336,0.9894524,0.7289519,0.7102882,2
0.05315648,0.007843138,0.0934662,0.008735931,3.07679,15.40589,0.003921569,0.1686275,0.1647059,0.9897721,0.5331209,0.07558488,0.9883407,4.239182,2.079146,0.3509359,114269,0.8192196,1.220674,0.9409968,0.7202151,0.7124091,2
0.413023,0.4538153,0.2008783,0.04035209,-0.1226582,1.934539,0.124498,0.6586345,0.5341365,0.948609,0.2031782,0.1890645,0.9533722,7.421416,2.708296,0.1875487,16080,0.9071864,1.102309,0.9853545,0.7306821,0.7556391,1
0.1824279,0.172549,0.08537269,0.007288496,3.598976,24.23939,0.1098039,0.2470588,0.1372549,0.9727531,0.4928516,0.1454966,0.9734247,5.973035,2.75604,0.1766347,66987,0.9225539,1.083948,0.9867427,0.631029,0.7754022,2
0.07895527,0.0511811,0.09540015,0.009101188,3.756941,19.46465,0.03543307,0.1535433,0.1181102,0.9908451,0.573629,0.07760397,0.9858379,4.65282,2.659967,0.1996102,128369,0.9769034,1.023643,0.9933836,0.4496489,0.7784657,2
0.3370244,0.3333333,0.1899229,0.03607069,0.1367853,1.943209,0.08627451,0.6,0.5137255,0.9759811,0.2502567,0.1119402,0.9783953,7.487229,2.752213,0.1781442,94386,0.7298037,1.370231,0.9161643,0.7207545,0.6475972,3
0.04750023,0.01581028,0.07536397,0.005679728,4.466225,34.96471,0.01185771,0.1304348,0.1185771,0.9878745,0.5502142,0.1566543,0.9760484,4.171533,2.459211,0.2479766,48357,0.8825027,1.133141,0.9781342,0.6049784,0.71197,2
0.2479921,0.2226721,0.1203674,0.01448831,2.41423,10.81921,0.1417004,0.3643725,0.2226721,0.9315602,0.2774159,0.3605323,0.926834,6.414574,2.623704,0.198566,7227,0.9344357,1.070165,0.9816626,0.6577308,0.7821429,1
0.1440643,0.04705882,0.2021128,0.04084957,2.105583,7.207312,0.01176471,0.4235294,0.4117647,0.973942,0.4026512,0.08353138,0.9863465,6.109406,2.631879,0.1920173,166054,0.8526227,1.172852,0.9548327,0.7542402,0.7284348,2
0.2581211,0.2,0.1595225,0.02544744,1.457927,4.780815,0.1137255,0.5176471,0.4039216,0.9677278,0.3043041,0.1317539,0.9749386,6.906765,2.773117,0.174785,60882,0.9340125,1.07065,0.9847313,0.616737,0.762789,2
0.08282533,0.05220884,0.08195776,0.006717075,3.561751,19.55711,0.04016064,0.1767068,0.1365462,0.9911597,0.4905654,0.07301201,0.9899073,4.714715,2.757497,0.1745798,139918,0.620111,1.612615,0.87284,0.8662218,0.6419111,2
0.1680915,0.1535433,0.07822661,0.006119403,2.374597,11.41394,0.1102362,0.2480315,0.1377953,0.9773915,0.4935603,0.192764,0.9669083,5.80208,2.930018,0.1490508,20613,0.9460108,1.05707,0.9856548,0.670733,0.7528488,2
0.2975928,0.272,0.1203028,0.01447275,1.351284,5.882359,0.176,0.46,0.284,0.9512341,0.2696003,0.2379772,0.9533886,6.707162,2.719707,0.183152,9086,0.9171165,1.090374,0.984612,0.7173305,0.6973674,1
0.2344481,0.2094862,0.1225058,0.01500767,2.318499,10.11133,0.1264822,0.3636364,0.2371542,0.952244,0.322334,0.2205291,0.9678662,6.487628,2.903263,0.1568792,9972,0.6854017,1.458998,0.8677341,0.901984,0.5701544,2
0.2813976,0.2647059,0.1194327,0.01426418,1.075768,5.878485,0.1470588,0.4411765,0.2941177,0.9665937,0.2974077,0.21111,0.954923,6.707935,2.772694,0.1726386,33103,0.939662,1.064212,0.9855897,0.6812754,0.7615137,2
0.1746741,0.09411765,0.1990814,0.0396334,1.509749,4.896639,0.003921569,0.4784314,0.4745098,0.9736064,0.3703587,0.1056466,0.9801395,6.780007,2.679499,0.1825177,97175,0.7865839,1.27132,0.9348065,0.5956635,0.7763814,2
0.3769594,0.373494,0.1073889,0.01153238,0.6226017,4.974601,0.248996,0.5060241,0.2570281,0.9560165,0.3581926,0.2776324,0.9352832,6.690441,2.755568,0.178558,9387,0.8995631,1.111651,0.9735532,0.6993117,0.6579058,2
0.278748,0.2784314,0.1131065,0.01279309,0.680092,5.353293,0.1372549,0.4078431,0.2705882,0.9748766,0.3092032,0.1102598,0.9797688,6.815711,2.763858,0.1772367,83831,0.5870748,1.703361,0.9363036,0.8437531,0.6423339,2
0.3210651,0.292,0.1544195,0.02384537,1.188875,4.716204,0.152,0.528,0.376,0.9472072,0.277132,0.279414,0.9478463,7.04247,2.570499,0.2138902,4867,0.7750351,1.290264,0.9539396,0.8767613,0.5964461,1
0.2258223,0.2,0.1094769,0.01198519,1.52311,6.21139,0.116,0.372,0.256,0.9556441,0.3431956,0.2355029,0.9437289,6.491082,2.802568,0.1653691,15749,0.9571131,1.044809,0.990877,0.6762201,0.8341631,2
0.1709215,0.1535433,0.06618268,0.004380147,3.173422,20.87737,0.1181102,0.2283465,0.1102362,0.9844072,0.5436455,0.09626923,0.9827624,5.600338,2.848506,0.1569001,103416,0.7683567,1.301479,0.9520636,0.6878968,0.7701691,2
0.1346518,0.08627451,0.1548311,0.02397268,2.365737,8.562523,0.01176471,0.3568628,0.345098,0.9857696,0.4811395,0.07013864,0.9870166,5.998581,2.694509,0.1815384,148642,0.9406533,1.063091,0.9824777,0.5418621,0.7805926,2
0.1737826,0.1538462,0.09945258,0.009890814,1.412543,6.210738,0.06882591,0.2995951,0.2307692,0.9668578,0.4144203,0.1918263,0.9633713,6.393748,2.893335,0.1567714,16977,0.9345883,1.06999,0.9741221,0.5145671,0.7807671,2
0.2234264,0.2048193,0.0928758,0.008625914,1.744235,10.36654,0.124498,0.3453815,0.2208835,0.954542,0.3269784,0.2379784,0.9522504,6.321836,2.837561,0.1607064,15880,0.9170527,1.09045,0.9877465,0.7824504,0.7807276,2
0.1385473,0.08467742,0.1513167,0.02289674,2.266302,8.599532,0.02419355,0.3145161,0.2903226,0.9807558,0.4401968,0.1115632,0.9815471,6.416309,2.796108,0.1693185,55827,0.8196757,1.219995,0.9199473,0.5346811,0.7338319,2
0.1719872,0.1333333,0.13708,0.01879092,3.047043,15.00526,0.07058824,0.2980392,0.227451,0.9842004,0.4287184,0.06055246,0.9902925,6.381905,2.800681,0.1677436,137883,0.8882683,1.125786,0.968606,0.715541,0.7179163,2
0.2477616,0.227451,0.136871,0.01873366,1.329298,6.277098,0.1058824,0.4078431,0.3019608,0.9604288,0.2807746,0.12451,0.9793591,6.958975,2.612736,0.2057273,79873,0.7817488,1.279183,0.9641956,0.8394479,0.6515033,2
0.07539284,0.05928854,0.07289845,0.005314184,5.432583,50.87346,0.02371541,0.1422925,0.1185771,0.9883156,0.4817619,0.1903125,0.975887,5.44992,2.692405,0.18186,23579,0.7351603,1.360247,0.967979,0.9055814,0.545028,1
0.3595538,0.3682008,0.09252537,0.008560944,-0.3173095,3.289699,0.2343096,0.4686193,0.2343096,0.9757883,0.4381969,0.107232,0.9722133,6.475308,2.759718,0.1765178,110896,0.9173111,1.090143,0.9756475,0.6824614,0.7400467,2
0.1340047,0.05098039,0.1874263,0.03512863,2.189065,7.787778,0.01176471,0.3803922,0.3686275,0.9825169,0.4652759,0.06691458,0.9873283,5.668579,2.596208,0.2157671,102440,0.9084833,1.100736,0.9785827,0.6408486,0.7912563,2
0.1625941,0.1019608,0.1748474,0.03057162,1.680737,5.891267,0.007843138,0.4117647,0.4039216,0.976165,0.3759097,0.1072954,0.9825969,6.776485,2.717787,0.1789922,93758,0.8019627,1.246941,0.9257123,0.1170763,0.7099652,2
0.0427723,0.003921569,0.1439193,0.02071276,4.690405,25.71284,0.003921569,0.05098039,0.04705882,0.99086,0.4968274,0.06609903,0.9908442,2.338843,1.791623,0.4600205,110881,0.8883746,1.125651,0.9927656,0.7200122,0.6506948,2
0.187607,0.1411765,0.1611902,0.02598226,1.020657,3.96044,0.02352941,0.4078431,0.3843137,0.97822,0.3421578,0.09900761,0.9810407,6.836878,2.799331,0.1653446,56375,0.9728003,1.02796,0.9887055,0.4273448,0.7652369,2
0.3338342,0.3019608,0.1541137,0.02375102,0.8821525,3.582048,0.1607843,0.5529412,0.3921569,0.9554976,0.2442117,0.1434575,0.967502,7.186305,2.66703,0.1974687,152167,0.9234042,1.082949,0.9815706,0.708608,0.7582116,2
0.6473417,0.6587301,0.1174305,0.01378991,-0.5048154,2.85805,0.484127,0.7896826,0.3055556,0.9634503,0.3171194,0.1042695,0.9460278,6.874481,2.817876,0.1680487,128549,0.9107392,1.098009,0.9814624,0.6925324,0.7288102,2
0.4346879,0.4094488,0.1645607,0.02708023,0.350407,2.201602,0.2283465,0.6574803,0.4291339,0.9515082,0.2423256,0.1817531,0.9481547,7.283974,2.74362,0.1775362,18238,0.9408671,1.062849,0.9830746,0.3843781,0.7551967,2
0.4826184,0.4426877,0.1841797,0.03392216,0.6027429,2.534104,0.2766798,0.7549407,0.4782609,0.9300259,0.2458156,0.2200201,0.9237757,7.405039,2.655479,0.195938,14659,0.9321728,1.072762,0.9797487,0.6023836,0.8130789,2
0.4812628,0.5,0.1672697,0.02797915,-0.2051758,1.975599,0.2396694,0.6818182,0.4421488,0.9656545,0.2616367,0.1543311,0.9482263,7.23696,2.654819,0.1921391,56118,0.9363015,1.068032,0.9844054,0.4271694,0.7909514,2
0.2990476,0.2901961,0.1211417,0.01467531,0.9692934,5.427081,0.1529412,0.4470588,0.2941177,0.9631477,0.2909654,0.1332982,0.9739648,6.890956,2.670201,0.1932656,45296,0.7941732,1.259171,0.9349406,0.7933459,0.6816143,2
0.2000714,0.1491936,0.1614768,0.02607476,1.316846,4.597408,0.04032258,0.4354839,0.3951613,0.9719936,0.3395139,0.1131333,0.9794244,6.876799,2.835895,0.1634462,28201,0.9427276,1.060752,0.9700733,0.5466623,0.7509253,2
0.2212988,0.2086614,0.08508319,0.00723915,0.7786758,3.459105,0.1259843,0.3425197,0.2165354,0.9556329,0.3095481,0.4087571,0.9327427,6.326299,2.609772,0.1986541,4469,0.8419815,1.187675,0.9627316,0.8009663,0.6898734,1
0.1277091,0.1134454,0.09864967,0.009731757,1.799285,8.424657,0.0210084,0.2352941,0.2142857,0.9853675,0.4897307,0.1063349,0.9834526,6.207231,2.776811,0.1691116,76904,0.8274629,1.208513,0.9512289,0.8225703,0.7104952,2
0.2976096,0.2874016,0.0968823,0.009386179,0.7559339,4.237786,0.1811024,0.4291339,0.2480315,0.9655087,0.3337527,0.1356424,0.9664462,6.575793,2.736988,0.1787766,72818,0.9711207,1.029738,0.9944554,0.6057498,0.7879798,2
0.4444472,0.4254902,0.2177766,0.04742663,0.2500071,2.133176,0.1647059,0.7490196,0.5843138,0.965068,0.2136973,0.1234899,0.9715747,7.718768,2.833621,0.1667413,58212,0.7080209,1.412388,0.8829097,0.8623852,0.693,2
0.1192244,0.06666667,0.1346695,0.01813587,2.161735,9.020609,0.01176471,0.2862745,0.2745098,0.9837187,0.5067301,0.06763526,0.9868713,6.219569,2.734349,0.176668,98099,0.9653579,1.035885,0.9827983,0.3526197,0.7941824,2
0.08247523,0.04705882,0.08553815,0.007316776,1.982209,7.442551,0.01568628,0.2039216,0.1882353,0.9905001,0.4984578,0.08760475,0.9872223,5.568438,2.575576,0.2133081,108999,0.720813,1.387322,0.9257916,0.8732154,0.6779557,2
0.1675102,0.1434263,0.1036292,0.010739,1.828722,9.542016,0.05976096,0.2988048,0.2390438,0.9605848,0.4149928,0.3463438,0.9369884,6.43419,2.626771,0.2004473,9631,0.9223192,1.084223,0.983056,0.7307888,0.7680223,1
0.3021254,0.3024194,0.1434416,0.0205755,0.1898219,2.511984,0.1008065,0.4919355,0.391129,0.949349,0.2607601,0.2333319,0.9552349,7.101775,2.787563,0.1779287,11836,0.8783567,1.13849,0.9713582,0.6730203,0.6741855,1
0.3260953,0.296748,0.1574601,0.02479369,1.193536,4.729836,0.1544715,0.5365854,0.3821138,0.9467358,0.2764257,0.2735541,0.9485832,7.056174,2.572151,0.2133543,4867,0.7750351,1.290264,0.9539396,0.8767613,0.5964461,1
0.2705981,0.256917,0.1266432,0.01603849,0.8297105,4.339002,0.1185771,0.4268775,0.3083004,0.9586062,0.2823883,0.2198557,0.9522104,6.924658,2.870606,0.1593712,29192,0.8509442,1.175165,0.9891235,0.8563064,0.775764,2
0.3803309,0.3058824,0.2036487,0.0414728,0.8899934,2.863396,0.1803922,0.7019608,0.5215687,0.9518607,0.2092316,0.1462107,0.9699942,7.410403,2.62852,0.2007868,67954,0.8172114,1.223673,0.9726751,0.8163916,0.7055318,2
0.2400841,0.1882353,0.1657125,0.02746064,1.869968,7.01825,0.09411765,0.4509804,0.3568628,0.979149,0.3215058,0.09119972,0.9834582,6.833995,2.792653,0.1681627,34695,0.9600152,1.04165,0.986887,0.424797,0.7438894,2
0.2333225,0.1417323,0.240228,0.05770947,0.9245437,2.690483,0.003937008,0.6456693,0.6417323,0.9702363,0.2918551,0.1373336,0.9721704,7.015523,2.780232,0.1719268,35453,0.948795,1.053969,0.9862301,0.5870054,0.7932385,2
0.08365253,0.05952381,0.08892699,0.007908009,2.85965,14.44787,0.01190476,0.1746032,0.1626984,0.9925296,0.5201917,0.06513963,0.9902796,5.755987,2.632828,0.201719,165782,0.8869363,1.127477,0.9739908,0.537281,0.6940725,2
0.2159385,0.156,0.1637755,0.02682241,1.726597,6.007521,0.08,0.44,0.36,0.9567335,0.349313,0.226548,0.9575507,6.85376,2.819261,0.1691464,11507,0.9954957,1.004525,0.9889987,0.4255339,0.7735798,1
0.2555634,0.2511628,0.09065097,0.008217598,0.269061,2.427465,0.1395349,0.3813953,0.2418605,0.9747663,0.307285,0.1312557,0.9745236,6.285142,2.706028,0.183502,78714,0.8780053,1.138945,0.9680609,0.7849542,0.7301855,2
0.2593024,0.2134387,0.1434525,0.02057863,1.07716,3.303263,0.1185771,0.4980237,0.3794466,0.9629883,0.2840285,0.138685,0.9752117,6.856507,2.80523,0.1700221,68049,0.6810491,1.468323,0.8737224,0.8840703,0.72124,2
0.1410574,0.1019608,0.1362338,0.01855966,1.779255,6.326421,0.02352941,0.3411765,0.3176471,0.9837744,0.4233727,0.1173894,0.9814686,6.461453,2.806778,0.1618192,69955,0.8279327,1.207828,0.9766023,0.8485843,0.7045239,2
0.2289431,0.1984127,0.1262737,0.01594504,1.686795,6.98429,0.1031746,0.3888889,0.2857143,0.9601007,0.3154829,0.2127097,0.9607213,6.711117,2.777492,0.176536,22334,0.9391648,1.064776,0.982924,0.6562715,0.7516322,1
0.1539202,0.1376147,0.06776892,0.004592625,2.961933,17.14542,0.09633028,0.2160551,0.1197248,0.9734268,0.533015,0.2869489,0.9495227,5.413614,2.840113,0.1594359,10279,0.7778024,1.285674,0.9734823,0.8783279,0.5933387,2
0.3250637,0.3064516,0.1676184,0.02809592,0.3444055,2.693506,0.108871,0.5685484,0.4596774,0.9352363,0.23191,0.3246738,0.9339003,7.267182,2.574432,0.2128908,6028,0.910269,1.098576,0.9832001,0.7823333,0.6871865,1
